time_s,x_m,y_m,vx_mps,vy_mps,ax_mps2,ay_mps2,speed_mps,accel_mps2
187.5000000000427,-5.706854769076919,60.79891846682034,-4.6198641936852605,-1.8231875005690612,-0.4957910432882879,-0.41948683479146354,4.966604255457286,0.6494443495544862
187.6000000000426,-5.085104746316322,60.75019177806732,-3.587439756142204,-1.7299728314934226,-0.2454253891612339,-0.3882112798909296,3.982779180629401,0.4592838114711826
187.70000000004276,-4.671051234087115,61.173181032783035,-2.8409590000980343,-1.1731848598894452,-0.06701769998124213,-0.2503928199202118,3.073664060321466,0.25920635867657915
187.80000000004264,-4.48398873422086,61.48219103126109,-2.3779955217126014,-0.7723016582609974,0.04165851278684571,-0.15183828003896926,2.5002624967466662,0.15744934097291177
187.9000000000428,-3.983217838634043,61.670926346240634,-1.6383305520670204,-0.5217950525474282,0.21184623468766808,-0.0903599607370806,1.7194176556902052,0.23031228724440495
188.0000000000427,-3.5662750956628173,62.25709412272576,-1.0396772420803575,0.10549105697933614,0.3454671701495039,0.05687911384908083,1.045015373476599,0.3501182646526213
188.10000000004283,-3.543749232356509,62.803436735138334,-0.8808480608911637,0.6446116156825314,0.3742249876938651,0.1803105154205746,1.0915207013376187,0.4153988726341307
188.20000000004276,-3.5346818815187433,63.28152357904117,-0.748513987183115,1.0737664381680267,0.3961866519806889,0.27544076948735874,1.3089108268880716,0.48252614509833125
188.30000000004287,-4.296657807397887,63.525473709270656,-1.3953287409187982,1.2359825672170635,0.2373522810241026,0.30660264198769377,1.8640266097077374,0.38773868182215004
188.4000000000428,-4.953337925267427,63.759744465089526,-1.8879176515193277,1.3753591233930957,0.11787963077352202,0.33175859065313357,2.3357751983482653,0.35207864153262025
188.5000000000429,-5.603829331420132,63.629623416688176,-2.3366261783243103,1.1402635143031614,0.011324984276575786,0.2696830437541682,2.6000043806273614,0.26992072791354366
188.60000000004283,-6.192131925020799,63.551922248452236,-2.688814926468798,0.9749045455554501,-0.07043029802313266,0.22518028412489607,2.8600987013993215,0.2359376765974358
188.70000000004296,-6.66732225180658,63.54603463307276,-2.9010160314030453,0.8933238220787445,-0.11790198706307004,0.20109279170739414,3.0354441957563396,0.2331076777587854
188.80000000004287,-7.458753788845659,63.28170082596694,-3.4116050075993467,0.5601367053597708,-0.23331943014094297,0.11934325962671989,3.457282438067251,0.2620701625512241
188.900000000043,-8.365869015462046,63.06239215394523,-3.9975350846115973,0.297221862657092,-0.36349945671037864,0.05574569341161295,4.00856926949529,0.36774915005025094
189.0000000000429,-9.028506640089423,63.10226528746279,-4.293939350066488,0.3126303707523653,-0.42367363115772694,0.05802117626683434,4.3053052029752985,0.4276281125391088
189.10000000004305,-9.170471252392995,62.69845421972591,-4.0478817582278435,-0.11524357543453484,-0.3569347530309485,-0.042327470659119196,4.049521923668604,0.35943571427122095
189.20000000004296,-9.357467092146242,62.36546064194038,-3.864849644724669,-0.4394882127648267,-0.30632366628619545,-0.11637527469483093,3.889757404451802,0.327684899083424
189.3000000000431,-9.28368082216523,62.5190532210753,-3.4354698226281686,-0.25377069653638457,-0.19988108261652038,-0.070709135261292,3.4448298170750586,0.2120194071243289
189.400000000043,-9.277991225502827,62.646004904395305,-3.10658000440199,-0.10875134479460821,-0.11915394366048318,-0.03551684865908698,3.108482938467719,0.12433466462945114
189.50000000004317,-10.103906864170206,62.642017201583215,-3.6311616396938478,-0.1052654087085344,-0.23778019005538067,-0.03388840798864953,3.6326871128483784,0.2401829364854592
189.60000000004305,-10.855035202420842,62.64066955107737,-4.0402630051049755,-0.09934216573702248,-0.3269404635110116,-0.03173367757027854,4.041484135353398,0.3284769291334317
189.7000000000432,-11.264916027720812,62.56277595288194,-4.077160511351556,-0.17005334601241417,-0.3279131054161442,-0.04736130535069874,4.080705328226298,0.33131570736712956
